,id,step,e_x,e_y
0,60,68,1338.5029119417534,1370.3972074519904
0,60,69,1347.863062581608,1373.916806860905
0,60,70,1354.1114431079204,1381.7243506999364
0,60,71,1363.498916844821,1385.1704117613515
0,60,72,1369.9112567567606,1392.8438657980773
0,60,73,1379.3712210462556,1396.085636246687
0,60,74,1385.8823297821477,1403.67546253122
0,60,75,1395.3819798096963,1406.799026097741
0,60,76,1401.9306245619675,1414.3564894227297
0,60,77,1411.4501148508266,1417.4190544653563
0,60,78,1418.191997127542,1424.8046501330673
0,60,79,1427.8078689824688,1427.5496471220683
0,60,80,1434.8765890922336,1434.6230618568202
0,60,81,1444.5452466306435,1437.17591543761
0,60,82,1451.6556195424998,1444.207458444258
0,60,83,1461.3789187574519,1446.5435775286612
0,60,84,1468.6467195307753,1453.4122798747583
0,60,85,1478.4437006914268,1455.4170641868075
0,60,86,1486.012605998331,1461.9524809642683
0,60,87,1495.8567093070412,1463.711352775243
0,60,88,1503.480860577494,1470.1822350493424
0,60,89,1513.3541214326253,1471.7692826499306
0,60,90,1521.1847202440879,1477.9887458304568
0,60,91,1531.093198991983,1479.3385787469742
0,60,92,1538.9519236752178,1485.5224647705934
0,60,93,1548.865321322908,1486.8356848887665
0,60,94,1556.700851804996,1493.0489338025207
0,60,95,1566.6294347809142,1494.2419300683612
0,60,96,1574.729903590134,1500.1055812406987
0,60,97,1584.6980368328018,1500.9032777095524
0,60,98,1593.1589972665706,1506.2335824417603
0,60,99,1603.157056305779,1506.4305988078388
0,60,100,1612.0280979072863,1511.0462917032044
0,60,101,1622.014809029516,1510.5309268216558
0,60,102,1631.1378718834335,1514.6260121887112
0,60,103,1641.0794445581012,1513.5465990359746
0,60,104,1650.4345912263998,1517.0794775811023
0,60,105,1660.289081117174,1515.3797631954983
0,60,106,1669.9401404054438,1517.9983610291304
0,60,107,1679.6132451693272,1515.4624106694157
0,60,108,1689.3958978728813,1517.5359839335297
0,60,109,1698.8323347999637,1514.226352817953
0,60,110,1708.7695083574463,1515.3455407773554
0,60,111,1717.8524699337368,1511.1622634731798
0,60,112,1727.8523806045189,1511.1199955612428
0,60,113,1736.363244162826,1505.869738282606
0,60,114,1746.3010714966451,1504.7563704713243
0,60,115,1754.6754154055986,1499.2909917932664
0,60,116,1764.505016731652,1497.4528030731256
0,60,117,1771.0977748067723,1489.9337911059229
0,60,118,1780.1057869722476,1485.591474117649
0,60,119,1785.6409797609545,1477.2631104853474
0,61,1,900,900
0,61,2,903.8739550416021,909.2191362033352
0,61,3,911.6823648105167,915.4664345698869
0,61,4,915.26252191992,924.8035901898811
0,61,5,923.1737736304406,930.9201330347229
0,61,6,926.8749071546058,940.2099990529333
0,61,7,934.8652125686216,946.2229034585221
0,61,8,938.6081231156749,955.4960162388542
0,61,9,946.6419952732031,961.4505857578448
0,61,10,950.4419481917415,970.7004699634384
0,61,11,958.4966162410893,976.6268788773438
0,61,12,962.2231383171637,985.9065897142465
0,61,13,970.24939229874,991.8714239133866
0,61,14,973.9728643037362,1001.1523590078698
0,61,15,982.03185317927,1007.0728909353254
0,61,16,985.9927434614368,1016.2550120504402
0,61,17,994.148275504456,1022.0418330339585
0,61,18,998.2160326008045,1031.177113664848
0,61,19,1006.4201887571587,1036.8947899203
0,61,20,1010.4491700306181,1046.0472382210614
0,61,21,1018.6802700406101,1051.7260578717908
0,61,22,1022.6443409755989,1060.90680629566
0,61,23,1030.8969531360049,1066.554318361156
0,61,24,1035.1353025737365,1075.611712801263
0,61,25,1043.4274058861286,1081.2010797293342
0,61,26,1047.6300722062028,1090.2750863307267
0,61,27,1055.99098975843,1095.760982582467
0,61,28,1060.339287213871,1104.7661094132786
0,61,29,1068.7621671295249,1110.1563871358524
0,61,30,1073.2287733387052,1119.1034217827123
0,61,31,1081.7204504389747,1124.3846545956794
0,61,32,1086.3482450258655,1133.2493890678193
0,61,33,1094.9533725532515,1138.3436780503393
0,61,34,1099.8856077944965,1147.0427041754306
0,61,35,1108.606590271438,1151.9360123240021
0,61,36,1113.5016008465886,1160.6560393577427
0,61,37,1122.1850991776064,1165.6155611830009
0,61,38,1127.2448406829665,1174.2410475982088
0,61,39,1136.047117755077,1178.9865632019973
0,61,40,1141.245089643763,1187.529460148843
0,61,41,1150.1544757925064,1192.0706976952151
0,61,42,1155.543335301741,1200.4944850376005
0,61,43,1164.5556841905443,1204.8277941087938
0,61,44,1170.2008916435952,1213.0819829127902
0,61,45,1179.2972894745826,1217.2359625107672
0,61,46,1185.0690123995696,1225.40218651438
0,61,47,1194.2462227694666,1229.3744415196202
0,61,48,1200.07092521391,1237.5029617683306
0,61,49,1209.2547809893765,1241.4598283437194
0,61,50,1215.2190541359416,1249.4864992497153
0,61,51,1224.4834903684355,1253.2508346882828
0,61,52,1230.4743322027352,1261.2576951289552
0,61,53,1239.733808983608,1265.034213332867
0,61,54,1245.7914304355788,1272.9906712347617
0,61,55,1255.0807605663372,1276.693149556344
0,61,56,1261.1751352697827,1284.6214909323194
0,61,57,1270.5103718354383,1288.2066489850763
0,61,58,1276.6148110566553,1296.127243772999
0,61,59,1285.948481652111,1299.7164767294294
0,61,60,1292.1535752506045,1307.5584671294448
0,61,61,1301.5460852183908,1310.9907777950223
0,61,62,1307.9638351785168,1318.659707671433
0,61,63,1317.402035535935,1321.964306590096
0,61,64,1323.7519193703436,1329.6895234342703
0,61,65,1333.1973329657503,1332.9734482220365
0,61,66,1339.7253999399384,1340.5486935369102
0,61,67,1349.2644579546272,1343.549755381058
0,61,68,1356.1913821592098,1350.7620865620265
0,61,69,1365.8556208301368,1353.3316178249922
0,61,70,1373.0574084047819,1360.269503362365
0,61,71,1382.8148948574071,1362.4584433174196
0,61,72,1390.1441470236996,1369.2615354587106
0,61,73,1399.930964224555,1371.315363367042
0,61,74,1407.2727491539845,1378.1049284525245
0,61,75,1417.0902475038924,1380.0066976681642
0,61,76,1424.6427738499408,1386.5610356051527
0,61,77,1434.5123138213862,1388.1710606832316
0,61,78,1442.2114517680143,1394.552539734266
0,61,79,1452.117600568643,1395.919366694712
0,61,80,1460.135052819439,1401.8960262471883
0,61,81,1470.090662332042,1402.837216574681
0,61,82,1478.3983428026152,1408.403404246585
0,61,83,1488.381400424065,1408.9852637887534
0,61,84,1496.767984927101,1414.4318407296803
0,61,85,1506.762988549869,1414.747914424965
0,61,86,1515.3434881217047,1419.8835767092016
0,61,87,1525.3430314431,1419.979145341803
0,61,88,1533.9565024420538,1425.0593143695207
0,61,89,1543.9559971044162,1424.9587832928028
0,61,90,1552.6610555142775,1429.880364144613
0,61,91,1562.6517829191223,1429.4498227156187
0,61,92,1571.470637757343,1434.1644594293425
0,61,93,1581.4593604893273,1433.689677180793
0,61,94,1590.323712969121,1438.3182034164295
0,61,95,1600.304976066472,1437.7063317129973
0,61,96,1609.413227680306,1441.8342552271981
0,61,97,1619.36982383353,1440.9035603031746
0,61,98,1628.5818319755856,1444.7944350108341
0,61,99,1638.49526218222,1443.4814607010355
0,61,100,1647.7912836838966,1447.1671064029942
0,61,101,1657.6362427612773,1445.4130309300747
0,61,102,1667.2249856047395,1448.2513421677572
0,61,103,1676.9697001971917,1446.0062280255256
0,61,104,1686.6999131735333,1448.3133811273015
0,61,105,1696.3048045993255,1445.5302065552082
0,61,106,1706.0619237693397,1447.720783077985
0,61,107,1715.4797563362806,1444.3585769955046
0,61,108,1725.3802457994689,1445.7658113005511
0,61,109,1734.5988077005952,1441.8904898332275
0,61,110,1744.5765722235792,1442.5569844872803
0,61,111,1753.4320067178144,1437.9114188685087
0,61,112,1763.4270295759666,1438.226883708097
0,61,113,1771.980773126391,1433.0467803043439
0,61,114,1781.9769623499155,1432.7707350046383
0,61,115,1790.4977003249414,1427.5365183143444
0,61,116,1800.4421574178684,1426.4840102968294
0,61,117,1808.2382897021573,1420.2213973113523
0,61,118,1817.8584334401842,1417.491409315096
0,61,119,1824.4969581635185,1410.0127737779355
0,61,120,1833.6425631474933,1405.9682825272223
0,61,121,1839.1959470152074,1397.6520377245597
0,61,122,1847.6516932665363,1392.3134653186503
0,61,123,1852.4071382610182,1383.5165486483359
0,61,124,1860.131332824602,1377.1654213197505
0,61,125,1861.73131133323,1367.2942476928747
0,61,126,1867.9214474790895,1359.4404451427897
0,62,1,900,900
0,62,2,903.8739550416021,909.2191362033352
0,62,3,911.7144507392586,915.4261183375959
0,62,4,915.3222220113931,924.7526389346868
0,62,5,923.2580655426393,930.8372414235581
0,62,6,926.9234735539225,940.1412612059329
0,62,7,934.8851578531022,946.1920118304582
0,62,8,938.5757262403388,955.4860800989362
0,62,9,946.5621062227054,961.5041973109264
0,62,10,950.3503523406655,970.7588821434726
0,62,11,958.4239833365309,976.6594314859153
0,62,12,962.3990274793591,985.835434104843
0,62,13,970.57637131432,991.5913916971839
0,62,14,974.7057395625474,1000.6989884092991
0,62,15,982.9783941847058,1006.3171006814489
0,62,16,987.2109316675745,1015.3772125160849
0,62,17,995.5509659869933,1020.8948050663658
0,62,18,999.8039595907462,1029.9453324215224
0,62,19,1008.1678495152139,1035.4266958770313
0,62,20,1012.3996136672275,1044.4871689420393
0,62,21,1020.7804415003104,1049.9425997070864
0,62,22,1025.1745763350964,1058.9254488683337
0,62,23,1033.6274795111385,1064.2685217572673
0,62,24,1038.1653697285963,1073.179613293903
0,62,25,1046.7077111961648,1078.3784980061714
0,62,26,1051.346357336135,1087.2375590166928
0,62,27,1059.9410153593665,1092.3494914755292
0,62,28,1064.6872566869965,1101.1513772541505
0,62,29,1073.3308924346736,1106.180051141119
0,62,30,1078.1177012387373,1114.9599407459682
0,62,31,1086.8188929720295,1119.8883545293763
0,62,32,1091.7653171974873,1128.579320377992
0,62,33,1100.524894745061,1133.4031986090465
0,62,34,1105.6175101571482,1142.0093166807774
0,62,35,1114.4738377583228,1146.65317945014
0,62,36,1119.795382384209,1155.1196523163756
0,62,37,1128.7615541867863,1159.5477177186328
0,62,38,1134.2827250188493,1167.8853836176227
0,62,39,1143.3634272240204,1172.0735631100754
0,62,40,1149.0333169862731,1180.3108169051154
0,62,41,1158.1818363033797,1184.3487116913284
0,62,42,1164.0085511721345,1192.4757895079997
0,62,43,1173.2076232034267,1196.397150721035
0,62,44,1179.108800656137,1204.470322629995
0,62,45,1188.3370645114653,1208.3224838696683
0,62,46,1194.1278365137314,1216.4752109973092
0,62,47,1203.3449628907447,1220.353945501006
0,62,48,1209.3129087741006,1228.3778860499715
0,62,49,1218.5907871866752,1232.1089679522458
0,62,50,1224.6075996598372,1240.0963309503074
0,62,51,1233.9094626330213,1243.7672089417563
0,62,52,1240.0405627379437,1251.667184353327
0,62,53,1249.4023612564845,1255.1823982157039
0,62,54,1255.6953366067246,1262.9540429091564
0,62,55,1265.0945108173337,1266.3680616786742
0,62,56,1271.5081925650672,1274.0403942078854
0,62,57,1280.9800507476211,1277.2472466475197
0,62,58,1287.4736165949364,1284.8520873813272
0,62,59,1296.9632303226645,1288.0060105412208
0,62,60,1303.4145157209332,1295.646751127714
0,62,61,1312.9211418424607,1298.749018006223
0,62,62,1319.4841165373489,1306.294040415352
0,62,63,1329.0202726533073,1309.3043105912782
0,62,64,1335.6674936989325,1316.7752176560593
0,62,65,1345.2205120144936,1319.7315398750593
0,62,66,1351.9222852237617,1327.1535501048781
0,62,67,1361.5297782415334,1329.927730689027
0,62,68,1368.3969466078124,1337.196980899962
0,62,69,1378.06855962167,1339.73861456951
0,62,70,1385.0073556784832,1346.9395248787662
0,62,71,1394.698132277655,1349.407084179967
0,62,72,1401.703156755561,1356.5435841669312
0,62,73,1411.4268899639762,1358.8778961622659
0,62,74,1418.5787909672254,1365.8671959869782
0,62,75,1428.3242495939774,1368.1090782662839
0,62,76,1435.561853142551,1375.0095923684125
0,62,77,1445.3226413378804,1377.1837620503638
0,62,78,1452.6783668733494,1383.9582215746984
0,62,79,1462.4855400677882,1385.9125383182898
0,62,80,1470.036865370611,1392.4682599544599
0,62,81,1479.8955305087406,1394.143587293885
0,62,82,1487.5869017798534,1400.53442510828
0,62,83,1497.4952419297883,1401.8852750160006
0,62,84,1505.349852166722,1408.0743862628483
0,62,85,1515.2770706873848,1409.2786837522629
0,62,86,1523.3970336811847,1415.1153095736875
0,62,87,1533.3707890699595,1415.8393285270877
0,62,88,1541.8036830104813,1421.2139261667169
0,62,89,1551.7979464289847,1421.55259816374
0,62,90,1560.4673227257836,1426.5367645558763
0,62,91,1570.4668894698252,1426.443678942298
0,62,92,1579.27490261341,1431.1785394959404
0,62,93,1589.259185185168,1430.6180918826112
0,62,94,1598.3337561444846,1434.8195394788959
0,62,95,1608.2731338886583,1433.7200986852986
0,62,96,1617.6512795001763,1437.191465114987
0,62,97,1627.4769972027898,1435.33262901986
0,62,98,1636.8683368271716,1438.7681406352556
0,62,99,1646.700218684029,1436.9421890606523
0,62,100,1656.2782824251308,1439.8163315364864
0,62,101,1665.9838616914076,1437.4076532462168
0,62,102,1675.733842812663,1439.6297846858859
0,62,103,1685.2633731137093,1436.5986046777964
0,62,104,1695.1005853732308,1438.3956174660425
0,62,105,1704.3947749015815,1434.7053544657815
0,62,106,1714.3702630174128,1435.4050950254975
0,62,107,1723.2673734557707,1430.8398539751624
0,62,108,1733.2672316991666,1430.8930997448338
0,62,109,1741.9640183175732,1425.9569167545158
0,62,110,1751.9455195353353,1425.3489418867662
0,62,111,1760.2163192212174,1419.7280991958512
0,62,112,1770.1378094378094,1418.4774865931358
0,62,113,1778.1467402138271,1412.4894127939117
0,62,114,1788.0168959407436,1410.8831668829698
0,62,115,1795.5446251173016,1404.300364026709
0,62,116,1805.097694532491,1401.344206935387
0,62,117,1811.4277370395946,1393.6027237533178
0,62,118,1820.4064094575658,1389.2000607397815
0,62,119,1825.8461173635585,1380.8090192133986
0,62,120,1834.6397803537473,1376.0475602757424
0,62,121,1839.8351449151746,1367.5030774315987
0,62,122,1847.962981604414,1361.6774211807497
0,62,123,1851.731339637187,1352.4146204306073
0,62,124,1856.9400687543477,1343.878278064931
0,63,1,900,900
0,63,2,903.8739550416021,909.2191362033352
0,63,3,911.6404536228702,915.5184615471449
0,63,4,915.1534327171787,924.8810988830108
0,63,5,923.0004982931058,931.0797730837653
0,63,6,926.5556228640534,940.4264885113926
0,63,7,934.4692684926964,946.5399337646242
0,63,8,937.9917104315887,955.8990150650047
0,63,9,945.9097682141519,962.0067446719855
0,63,10,949.5170425030358,971.3334575015283
0,63,11,957.4923191236379,977.3662812868612
0,63,12,961.2970461060381,986.6142028149342
0,63,13,969.364510914264,992.5231800164504
0,63,14,973.1985105442815,1001.7590041181224
0,63,15,981.3242084057246,1007.5876432615709
0,63,16,985.3540046826824,1016.739732747924
0,63,17,993.5725376866409,1022.4367245210308
0,63,18,997.7849488318113,1031.5062114053062
0,63,19,1006.0774092664668,1037.0950484882487
0,63,20,1010.380381618536,1046.1219210882873
0,63,21,1018.7554623249146,1051.5861706398402
0,63,22,1023.1259206833357,1060.5805629893714
0,63,23,1031.5696924264676,1065.9380548232325
0,63,24,1035.9921632783141,1074.9069873998867
0,63,25,1044.4575033562564,1080.2303338440684
0,63,26,1048.8891914097803,1089.1947156407264
0,63,27,1057.3454451578166,1094.5324841397176
0,63,28,1061.7837009361567,1103.4936160797142
0,63,29,1070.2665477874805,1108.7890206248824
0,63,30,1074.725335403999,1117.7399542628211
0,63,31,1083.2030378977463,1123.0435907914223
0,63,32,1087.7797845649986,1131.9347881204549
0,63,33,1096.3246325690116,1137.1295520793194
0,63,34,1100.8988225361873,1146.022065005607
0,63,35,1109.457185408106,1151.1945329806226
0,63,36,1114.1354292460499,1160.0327474265805
0,63,37,1122.7292205934516,1165.1461367406582
0,63,38,1127.528001692045,1173.9194884358647
0,63,39,1136.217856186272,1178.8678648230411
0,63,40,1141.2072713139057,1187.5342214210666
0,63,41,1150.016429447295,1192.266951392335
0,63,42,1155.2685033363125,1200.7766940361696
0,63,43,1164.1802161525613,1205.3133640352664
0,63,44,1169.536868106424,1213.7576686155844
0,63,45,1178.516526732663,1218.1583198124201
0,63,46,1183.8422289592759,1226.6221780220933
0,63,47,1192.839718280464,1230.9862570675627
0,63,48,1198.3770141782277,1239.3132225496943
0,63,49,1207.483281138528,1243.445522399384
0,63,50,1213.2989411971698,1251.5805145986621
0,63,51,1222.5039683393013,1255.4878762804908
0,63,52,1228.5012329309593,1263.4899271062257
0,63,53,1237.7504930789662,1267.291398757375
0,63,54,1243.605806259804,1275.3978966173825
0,63,55,1252.8583045750963,1279.191480005884
0,63,56,1258.9759523214468,1287.101877344297
0,63,57,1268.303445262482,1290.7071339835586
0,63,58,1274.4618316487044,1298.5858570474813
0,63,59,1283.810756098304,1302.1351684786857
0,63,60,1289.989043570298,1309.9982953321328
0,63,61,1299.3690425804496,1313.4646505605472
0,63,62,1305.5528898503253,1321.3234057382358
0,63,63,1314.9496336249465,1324.7441083611072
0,63,64,1321.4038687765033,1332.3823574149421
0,63,65,1330.909396309913,1335.4879888018886
0,63,66,1337.6547977863847,1342.87037045832
0,63,67,1347.2671657269784,1345.6276123002062
0,63,68,1354.2599062670786,1352.7761491951826
0,63,69,1363.9129306940933,1355.38749356379
0,63,70,1370.8261840702987,1362.6129297275372
0,63,71,1380.4820179421686,1365.213866527779
0,63,72,1387.3497885455745,1372.4825477657334
0,63,73,1397.0264828544175,1375.0047664821032
0,63,74,1404.2341705519425,1381.9365222521044
0,63,75,1413.9937572515228,1384.1160789623957
0,63,76,1421.3231635043737,1390.9190050961024
0,63,77,1431.0982324063002,1393.0280399375854
0,63,78,1438.5250874107855,1399.7244438040163
0,63,79,1448.346144726876,1401.6077476016196
0,63,80,1455.916713908377,1408.1412368889842
0,63,81,1465.7783586071607,1409.798935243617
0,63,82,1473.7100433566443,1415.888957988633
0,63,83,1483.6113638241518,1417.290333384349
0,63,84,1491.6612548481164,1423.2232293468865
0,63,85,1501.6149392922307,1424.1845648694793
0,63,86,1509.8073813494277,1429.9190128062444
0,63,87,1519.7757464811561,1430.7138062388688
0,63,88,1527.956311258963,1436.4651851966585
0,63,89,1537.9332743307061,1437.1435714178288
0,63,90,1546.2872249549396,1442.6400711192634
0,63,91,1556.283262946881,1442.9215395254182
0,63,92,1564.9367414697463,1447.933256741534
0,63,93,1574.9361282485006,1447.8225135752657
0,63,94,1583.551077765819,1452.9001749280987
0,63,95,1593.5510586806954,1452.9197121261343
0,63,96,1602.066379184529,1458.1627376569695
0,63,97,1612.0663485853413,1458.1874759435048
0,63,98,1620.8104151390642,1463.0394137114552
0,63,99,1630.805939125402,1462.7402478067365
0,63,100,1639.6753470787467,1467.3590791044942
0,63,101,1649.647958325665,1466.6194677755943
0,63,102,1658.8134398974428,1470.6187111487093
0,63,103,1668.7262917478965,1469.3013774055169
0,63,104,1678.250856012826,1472.3481257645433
0,63,105,1687.974682156273,1470.0142009302742
0,63,106,1697.792102283426,1471.9163739105718
0,63,107,1707.2134040100655,1468.563901125355
0,63,108,1717.11379816549,1469.9718057979942
0,63,109,1726.3549924665651,1466.1507682569886
0,63,110,1736.3289208796434,1466.8723997493664
0,63,111,1745.2693045913716,1462.3924958344294
0,63,112,1755.2693022763335,1462.399300300152
0,63,113,1764.0584292006522,1457.6294734785351
0,63,114,1774.0327438896209,1456.91320084509
0,63,115,1782.2473971328318,1451.2106161597208
0,63,116,1792.0374938162174,1449.17247805597
0,63,117,1799.1791405734273,1442.1727008027117
0,63,118,1808.457736244012,1438.443402962393
0,63,119,1814.2546828865075,1430.2950651181416
0,63,120,1823.0639177479504,1425.562477965649
0,63,121,1827.908331568783,1416.814240729924
0,63,122,1835.6848678182212,1410.5273111167364
0,63,123,1838.9532627372905,1401.0765124915936
0,63,124,1845.560959102524,1393.5706248861948
0,63,125,1847.3755870201312,1383.7366467735162
0,63,126,1852.9662780987624,1375.4454361705154
0,64,1,900,900
0,64,2,903.8739550416021,909.2191362033352
0,64,3,911.6738870082505,915.4770161411142
0,64,4,915.1088149288069,924.8685692704204
0,64,5,922.9724496770095,931.0462102883866
0,64,6,926.513422989252,940.3982960451569
0,64,7,934.4227318486599,946.5173509857906
0,64,8,937.9844238404597,955.8615657818849
0,64,9,945.9267350999036,961.9377234376828
0,64,10,949.5959282533362,971.2402511373355
0,64,11,957.6084503142649,977.2235186579406
0,64,12,961.4281445164249,986.465268286771
0,64,13,969.504497515118,992.3620913501247
0,64,14,973.4019059725877,1001.5713371018486
0,64,15,981.5754315683187,1007.3327153515324
0,64,16,985.6542097515447,1016.4630805431357
0,64,17,993.9034145109745,1022.1155685649718
0,64,18,997.9779136504022,1031.2478441172536
0,64,19,1006.2357217134701,1036.8877559954244
0,64,20,1010.3469993324547,1046.0035333259452
0,64,21,1018.619980769427,1051.621164334076
0,64,22,1022.8399683434443,1060.6871284237434
0,64,23,1031.1426078069471,1066.2608325726094
0,64,24,1035.4240192755447,1075.2979513522073
0,64,25,1043.803969043768,1080.7547307945206
0,64,26,1048.0612551396125,1089.8032397931418
0,64,27,1056.48837020871,1095.1868939064916
0,64,28,1061.0372707270712,1104.0923699787772
0,64,29,1069.5711300431649,1109.3051662699363
0,64,30,1074.2995871299343,1118.1166186802136
0,64,31,1082.939874752563,1123.1510431555882
0,64,32,1087.7526465498147,1131.9167278195252
0,64,33,1096.4241259909606,1136.8972342497775
0,64,34,1101.36791740207,1145.5896980249936
0,64,35,1110.14729317824,1150.377449165226
0,64,36,1115.2664578896565,1158.9678014663477
0,64,37,1124.092685839347,1163.6686205630692
0,64,38,1129.2870745656003,1172.2136966751102
0,64,39,1138.1682519890899,1176.8098567650657
0,64,40,1143.4567952316627,1185.2969829200983
0,64,41,1152.4113502128862,1189.7484933478345
0,64,42,1157.9218586553784,1198.0932100419602
0,64,43,1166.948544856457,1202.3965734041758
0,64,44,1172.4643383887433,1210.7377976374157
0,64,45,1181.521739717083,1214.976132354895
0,64,46,1187.0841898621593,1223.2863157694499
0,64,47,1196.1832796298954,1227.434395493693
0,64,48,1202.009619557882,1235.5617421113507
0,64,49,1211.2169624052522,1239.463643915725
0,64,50,1217.228283257551,1247.4551407474028
0,64,51,1226.5267346108044,1251.1346519148244
0,64,52,1232.65920298716,1259.033565233313
0,64,53,1242.0267591555883,1262.533406862779
0,64,54,1248.3600924589373,1270.2721980648137
0,64,55,1257.7946289177958,1273.5872428317016
0,64,56,1264.2108986561664,1281.257411189989
0,64,57,1273.706448694031,1284.393416527741
0,64,58,1280.3311707248483,1291.8842814987843
0,64,59,1289.8945904754676,1294.8067808868877
0,64,60,1296.7174017984253,1302.117679986952
0,64,61,1306.3597562494165,1304.7681517640985
0,64,62,1313.2443772544752,1312.0208749503718
0,64,63,1322.9041146440957,1314.6072766136033
0,64,64,1329.8177056576844,1321.8323897128444
0,64,65,1339.4953037654689,1324.3511383831578
0,64,66,1346.5701311859036,1331.418444586448
0,64,67,1356.2998320843778,1333.727756264466
0,64,68,1363.5337987126397,1340.6320829384576
0,64,69,1373.3114475858638,1342.7291243095185
0,64,70,1380.6942325997322,1349.4740843122909
0,64,71,1390.5146879599215,1351.3605244832297
0,64,72,1398.1027408727148,1357.8736998219297
0,64,73,1407.9652478023152,1359.526260581352
0,64,74,1415.7574908648883,1365.7937120613224
0,64,75,1425.6700500656057,1367.113246104942
0,64,76,1433.686884559196,1373.0907342648952
0,64,77,1443.6386135835644,1374.0721054615094
0,64,78,1451.754191570226,1379.9148269115199
0,64,79,1461.7336977337498,1380.5547149737574
0,64,80,1470.1793236476378,1385.9092833898544
0,64,81,1480.176537686908,1386.1453161270367
0,64,82,1488.7091632578122,1391.360131643117
0,64,83,1498.7091162066122,1391.3908077214855
0,64,84,1507.3447898533288,1396.4331425643338
0,64,85,1517.34251829777,1396.2200089179687
0,64,86,1526.0690693952627,1401.1033792646506
0,64,87,1536.0614690172288,1400.7135718828151
0,64,88,1544.916107024754,1405.360655458101
0,64,89,1554.9016112578624,1404.8224127520925
0,64,90,1563.944033443252,1409.0926119302544
0,64,91,1573.8986185872934,1408.1406483752646
0,64,92,1583.0796664109835,1412.1040258313135
0,64,93,1593.009183386808,1410.9188285368464
0,64,94,1602.3191063291315,1414.569216846054
0,64,95,1612.1874625079558,1412.951951769494
0,64,96,1621.6479734884147,1416.1921264543864
0,64,97,1631.4115128081407,1414.0303447928484
0,64,98,1641.033855181017,1416.7525731556327
0,64,99,1650.6514591045245,1414.0136509642346
0,64,100,1660.455798903806,1415.9821328920725
0,64,101,1669.8927020820408,1412.67383145408
0,64,102,1679.7663627619322,1414.2583896822202
0,64,103,1689.07012936745,1410.5923390892726
0,64,104,1699.0464583244725,1411.2799876486927
0,64,105,1708.046326919419,1406.920817398095
0,64,106,1718.0392956799187,1407.2957511944862
0,64,107,1726.8351172384114,1402.5382809516834
0,64,108,1736.8230154544697,1402.0464585999532
0,64,109,1745.2206172957412,1396.6168837256678
0,64,110,1755.15928523738,1395.511044883049
0,64,111,1763.219350297904,1389.5919781305854
0,64,112,1773.0351856313391,1387.681643943359
0,64,113,1780.6187427555842,1381.1632345251562
0,64,114,1790.271535228633,1378.5510328728612
0,64,115,1797.4159684441854,1371.5540996854918
0,64,116,1806.76907180568,1368.0158151422136
0,64,117,1812.7436529960419,1359.996813982482
0,64,118,1821.5152270638514,1355.1947843727307
0,64,119,1826.7391622066477,1346.6677390682976
0,64,120,1834.890982599206,1340.8756907011418
0,64,121,1838.5230268329715,1331.558595945588
0,64,122,1845.4457489929757,1324.342231355617
0,64,123,1846.422549875179,1314.3900526978293
0,64,124,1851.0230148462476,1305.5111044464895
0,64,125,1848.2580124145527,1295.9009659691978
0,64,126,1849.746801046714,1286.0124115546867
0,64,127,1847.2375581679999,1276.3323443970878
0,64,128,1845.971321592818,1266.4128360959837
0,65,1,900,900
0,65,2,903.8739550416021,909.2191362033352
0,65,3,911.6662518978558,915.486520801716
0,65,4,915.0933069837871,924.8809496527954
0,65,5,922.9557463553612,931.0601119850473
0,65,6,926.3687506698094,940.4596546095348
0,65,7,934.2488306922802,946.6163045784267
0,65,8,937.8860901298831,955.931364631028
0,65,9,945.844030050892,961.9870390124337
0,65,10,949.6063384078238,971.252298632507
0,65,11,957.6257573632041,977.2263190223356
0,65,12,961.3496685943809,986.5070778890617
0,65,13,969.3965541614925,992.4440495640666
0,65,14,973.2839074911733,1001.6575442371111
0,65,15,981.4325525877872,1007.454058973522
0,65,16,985.4371519464613,1016.6172016645701
0,65,17,993.6523870566174,1022.3189480711424
0,65,18,997.7862528981244,1031.4245042433056
0,65,19,1006.0620894244595,1037.0379283132809
0,65,20,1010.257549177489,1046.1152691937762
0,65,21,1018.5921991515695,1051.6409917537278
0,65,22,1022.8995743397996,1060.6657642709617
0,65,23,1031.3030696664025,1066.0862131726456
0,65,24,1035.6515914809013,1075.091231663955
0,65,25,1044.045967213157,1080.5257929218415
0,65,26,1048.4638678155209,1089.496977585398
0,65,27,1056.9254509049538,1094.8262938286534
0,65,28,1061.4779743403299,1103.729918392299
0,65,29,1069.99409351751,1108.9716465577098
0,65,30,1074.676595452352,1117.8076057942728
0,65,31,1083.297397975072,1122.8753236104367
0,65,32,1088.1974285632784,1131.5925307454452
0,65,33,1096.9231272703657,1136.4774239963908
0,65,34,1101.918977298043,1145.1400726964685
0,65,35,1110.6883579814369,1149.9461066569932
0,65,36,1115.7143408681886,1158.591307407819
0,65,37,1124.526866084008,1163.317764783121
0,65,38,1129.6616094217484,1171.8988143025872
0,65,39,1138.5207592560073,1176.5372907996873
0,65,40,1143.64572097084,1185.1241858975384
0,65,41,1152.5332838492325,1189.7079862948747
0,65,42,1157.7919703024152,1198.2136442228136
0,65,43,1166.7182904776573,1202.7215049270796
0,65,44,1172.1461650530935,1211.1202058738531
0,65,45,1181.1546091483494,1215.4616267222214
0,65,46,1186.6292363636499,1223.8299274370315
